# word_universe.tsv — generated by scripts/build_word_universe.py
# format: word<TAB>sig
distillation	243
distiller	227
distillery	243
distinct	51
distinction	243
distinctive	179
distinctively	163
distinctiveness	243
distinctly	163
distinguish	179
distinguishable	179
distinguished	179
distort	51
distorted	179
distortion	243
distract	51
distracted	179
distraction	243
distraught	35
distress	115
distressed	51
distressing	179
distressingly	163
distribute	179
distributed	179
distribution	243
distributive	179
distributor	243
district	113
distrust	115
distrustful	179
disturb	51
disturbance	243
disturbed	51
disturbing	179
disturbingly	163
disunion	243
disunity	227
disuse	99
ditch	80
dither	81
dithering	241
dithyramb	225
ditto	81
ditty	65
diuretic	227
diurnal	163
diva	65
divalent	163
divan	99
dive	80
diver	81
diverge	51
divergence	243
divergent	179
diverging	179
divers	113
diverse	51
diversification	243
diversified	179
diversify	179
diversion	243
diversionary	179
diversity	243
divert	51
diverted	179
diverticulum	227
divertimento	243
diverting	179
divest	51
divestiture	243
divide	115
divided	179
dividend	225
divider	243
divination	243
divine	115
divinely	163
diving	113
divinity	243
divisible	179
division	243
divisional	179
divisive	179
divisor	243
divorce	115
divorced	51
divorcee	243
divulge	51
divvy	65
dix	72
dixie	65
dixieland	233
dizziness	241
dizzy	17
djakarta	235
djibouti	251
dmz	201
dna	201
do	80
doable	177
dobbin	97
doberman	233
dobson	97
doc	80
docent	97
docile	49
docility	243
dock	80
docker	81
docket	113
docking	113
dockside	97
dockworker	241
dockyard	97
doctor	81
doctoral	177
doctorate	241
doctrinaire	243
doctrinal	177
doctrine	113
docudrama	243
document	241
documentary	243
documentation	243
documented	177
doddering	177
dodge	80
dodger	81
dodging	113
dodo	65
doe	64
doer	80
doff	0
dog	80
dogbane	97
doge	64
dogfight	113
dogfish	97
dogged	16
doggedly	161
doggerel	225
doggie	81
dogging	49
doggy	81
doghouse	113
doglike	33
dogma	81
dogmatic	179
dogmatically	163
dogmatism	241
dogwood	97
doh	64
doi	72
doily	65
doings	81
dol	64
dolby	73
dolce	1
doldrums	113
dole	64
doleful	49
doll	64
dollar	65
dollhouse	97
dollop	97
dolly	65
dolman	97
dolomite	241
dolphin	97
domain	99
dome	80
domed	0
domestic	243
domestically	163
domesticate	179
domesticated	179
domestication	243
domesticity	243
dominance	241
dominant	241
dominate	177
dominated	177
dominating	177
domination	243
domine	227
dominee	225
domineer	179
domineering	179
domingo	235
dominic	233
dominica	235
dominican	235
dominick	233
dominion	243
dominique	235
domino	225
dominoes	225
dominos	225
dominus	227
don	80
dona	73
donar	73
donate	49
donation	243
done	16
dong	64
donizetti	235
donkey	65
donna	65
donne	88
donor	81
donut	97
doodad	97
doodle	113
doolittle	233
doom	80
doomed	80
doomsday	81
door	64
doorbell	113
doorkeeper	241
doorknob	97
doorman	97
doormat	97
doornail	97
doorsill	97
doorstep	97
doorway	65
dopa	65
dopamine	225
dope	80
doped	16
dopey	17
doppler	73
dorado	235
dorian	233
doric	97
doris	105
dorm	64
dormancy	241
dormant	49
dormer	65
dormitory	225
dormouse	97
dorsal	49
dorsally	161
dortmund	105
dory	65
dos	88
dosage	113
dose	80
doss	80
dossier	67
dostoevski	251
dostoevsky	251
dot	80
dote	16
doting	49
dotted	49
dotty	17
double	113
doubled	49
doubles	113
doublespeak	225
doublethink	225
doubletree	225
doubling	241
doubly	1
doubt	80
doubter	81
doubtful	49
doubting	49
doubtless	33
douche	80
dough	80
doughboy	65
doughnut	97
doughy	17
douglas	105
douglass	233
dour	17
douse	16
dousing	113
dove	80
dover	73
dovetail	113
dovish	49
dowager	193
dowding	105
dowdy	81
dowel	81
dower	80
dowland	105
down	80
downbeat	99
downcast	113
downdraft	97
downer	81
downfall	113
downgrade	97
downhill	113
downing	121
download	33
downplay	17
downpour	113
downright	49
downriver	163
downscale	33
downside	97
downsize	33
downsizing	241
downstage	97
downstairs	33
downstream	33
downswing	97
downtime	97
downtown	113
downtrodden	163
downturn	97
downward	33
downwardly	161
downwards	33
downwind	35
downy	17
dowry	81
dowse	80
dowsing	113
doxology	227
doxy	65
doyen	65
doze	80
dozen	113
dozens	113
dr.	88
drab	80
drachma	65
draco	89
draconian	187
dracula	233
draft	80
draftee	81
drafter	81
drafting	113
draftsman	113
draftsmanship	241
drafty	17
drag	80
dragging	49
dragnet	113
dragon	97
dragonhead	225
drain	80
drainage	113
drained	16
draining	49
drake	64
dram	64
drama	81
dramamine	233
dramatic	179
dramatically	163
dramatics	243
dramatist	241
dramatization	243
dramatize	177
dramaturgy	241
drape	80
draped	16
draper	65
drapery	209
drastic	33
drastically	161
draught	80
draughts	80
draw	80
drawback	97
drawbridge	97
drawer	80
drawers	80
drawing	81
drawl	80
drawn	16
dray	64
dread	80
dreaded	49
dreadful	49
dreadfully	161
dreadnought	97
dream	80
dreamed	16
dreamer	81
dreaming	113
dreamland	97
dreamlike	33
dreamworld	97
dreamy	17
dreariness	241
dreary	17
dredge	80
dregs	80
drench	16
drenched	16
drenching	113
dresden	105
dress	80
dressage	99
dressed	16
dresser	81
dressing	113
dressmaker	225
dressmaking	225
dressy	17
drew	88
drey	64
dreyfus	105
dribble	113
dribbling	241
dried	16
drier	81
drift	80
drifter	81
drifting	113
driftwood	97
drill	80
drilled	16
drilling	113
drink	80
drinkable	241
drinker	81
drinking	113
drip	80
drip-dry	17
dripping	113
drive	80
drivel	113
driven	49
driver	81
driveway	81
driving	113
drizzle	113
drizzling	177
drizzly	17
drogue	64
droll	0
dromedary	225
drone	80
droning	113
drool	80
droop	80
drooping	49
droopy	17
drop	80
drop-off	113
droplet	113
dropout	113
dropper	81
dropping	49
droppings	113
dropsy	81
dross	80
drought	64
drove	80
drover	81
drown	0
drowsiness	241
drowsy	17
drub	16
drubbing	113
drudge	80
drudgery	209
drug	80
drugged	16
drugging	113
druggist	113
drugstore	113
druid	73
druidism	225
drum	80
drumbeat	97
drumhead	97
drummer	81
drumming	113
drumstick	97
drunk	80
drunkard	113
drunken	49
drunkenness	241
drupe	80
druse	72
druthers	97
druze	72
dry	80
dryden	105
dryer	81
dryly	1
dryness	113
drywall	97
dual	17
dualism	241
dualist	241
dualistic	179
duality	243
dub	80
dubai	75
dubbing	113
dubious	177
dublin	105
dubrovnik	235
dubuque	107
ducal	49
duce	64
duchamp	107
duchess	97
duchy	81
duck	80
ducking	113
duckling	113
duckweed	97
duct	80
ductile	49
ductility	243
ductless	33
dud	80
dude	80
dudgeon	97
duds	80
due	80
duel	81
duelist	241
duet	83
duff	64
duffel	97
duffer	65
dug	80
dugout	97
duke	80
dukedom	113
dulcet	49
dulciana	227
dulcimer	225
dulcinea	227
dull	16
dulled	16
dulles	121
dullness	113
duluth	107
duly	1
duma	73
dumas	105
dumb	16
dumbbell	113
dumbfound	49
dumbfounded	177
dumbfounding	177
dumbstruck	33
dummy	81
dump	80
dumper	81
dumping	113
dumpling	97
dumplings	97
dumps	80
dumpster	73
dumpy	17
dun	80
duncan	105
dune	64
dung	80
dungeon	97
dunk	80
dunker	81
dunkirk	105
duo	81
duodenal	177
duodenum	243
dupe	80
duplex	97
duplicate	241
duplication	243
duplicitous	179
duplicity	243
dura	81
durability	243
durable	177
durables	225
durango	203
durant	105
durante	235
duration	241
durban	105
durer	73
duress	97
durham	73
durio	201
durkheim	105
durrell	105
durum	97
dusk	80
dusseldorf	233
dust	80
dustbin	97
duster	81
dustman	97
dusty	17
dutch	72
dutchman	121
dutiful	177
dutifully	161
duty	81
duvalier	235
dvd	235
dvorak	105
dwarf	80
dwarfism	225
dweeb	80
dwell	16
dweller	81
dwelling	113
dwindle	49
dwindling	241
dyad	81
dye	80
dyed	16
dyeing	81
dyer	81
dyestuff	113
dying	81
dyke	80
dylan	105
dynamic	243
dynamics	243
dynamism	241
dynamite	241
dynamo	225
dynamometer	227
dynastic	179
dynasty	241
dysentery	225
dysfunction	243
dysfunctional	179
dyslexia	243
dyslexic	179
dysphoric	179
dysplasia	243
dystrophy	225
e	68
each	4
eager	85
eagerly	133
eagerness	245
eagle	85
eames	76
ear	84
eared	4
earhart	77
earl	84
earldom	85
earless	5
earlier	149
earliest	149
early	21
earmark	85
earmuff	69
earn	20
earned	20
earner	85
earnest	85
earnestly	133
earnestness	245
earnings	85
earphone	69
earpiece	69
earplug	69
earring	69
earshot	69
earth	84
earthbound	21
earthen	5
earthenware	229
earthling	85
earthly	21
earthquake	85
earthshaking	165
earthstar	69
earthwork	69
earthworm	85
earthy	21
earwax	85
ease	84
eased	20
easel	69
easement	85
easily	133
easing	85
east	84
eastbound	5
easter	85
easterly	213
eastern	21
easterner	213
eastman	77
eastward	69
easy	21
easygoing	181
eat	20
eatable	245
eater	85
eatery	197
eating	85
eats	84
eaves	68
eavesdrop	21
eb	76
ebb	84
ebbing	85
ebola	207
ebonics	239
ebony	213
ebro	77
ebullience	247
ebullient	183
eccentric	247
eccentricity	247
eccles	77
ecclesiastic	231
ecclesiastical	167
echelon	229
echidna	199
echinacea	239
echo	85
echography	231
echoing	149
echolocation	231
eck	76
eckhart	77
eclectic	247
eclipse	87
ecliptic	231
ecological	183
ecologically	167
ecologist	247
ecology	247
econometric	183
econometrics	247
economic	183
economical	183
economically	167
economics	231
economist	247
economize	183
economy	247
ecosystem	229
ecru	85
ecstasy	213
ecstatic	183
ecstatically	167
ecuador	253
ecuadoran	239
ecuadorian	255
ecumenical	183
eczema	197
ed	76
edam	77
eddington	237
eddy	85
edelweiss	229
edema	215
eden	93
edgar	77
edge	84
edged	20
edger	85
edgeways	5
edgewise	5
edginess	245
edging	85
edgy	21
edible	245
edict	85
edification	247
edifice	229
edify	149
edifying	181
edinburgh	205
edison	237
edit	21
edited	181
editing	245
edition	247
editor	213
editorial	247
editorialist	247
editorialize	183
editorially	167
editorship	245
edmonton	237
edo	77
educate	181
educated	181
education	247
educational	183
educationally	167
educator	245
edward	93
edwardian	255
edwards	93
edwin	77
ee	76
eeg	76
eel	68
eelam	77
eelgrass	69
eellike	5
eelpout	69
eerie	21
eerily	133
efface	23
effect	87
effected	183
effective	183
effectively	167
effectiveness	247
effects	87
effectuate	183
effeminate	183
efferent	213
effervescent	183
effete	23
efficacious	183
efficacy	245
efficiency	247
efficient	183
efficiently	167
effigy	213
effluence	213
effluent	213
efflux	85
effort	85
effortless	181
effortlessly	165
effrontery	215
effusive	181
effusively	167
egalitarian	247
egalitarianism	231
egbert	77
egg	84
eggcup	69
egger	69
egghead	69
eggnog	69
eggplant	69
eggs	84
eggshell	69
eglantine	229
ego	85
egocentric	247
egoism	245
egomaniac	231
egotism	245
egotist	245
egotistical	183
egregious	167
egress	87
egret	71
egypt	93
egyptian	255
egyptology	255
ehrenberg	237
ehrlich	77
eichmann	77
eiffel	77
eigen	77
eigenvalue	229
eight	68
eighteen	71
eighteenth	71
eightfold	5
eighth	68
eighties	69
eightieth	197
eighty	69
eindhoven	237
einstein	93
eisenhower	205
eisenstein	237
either	5
ejaculate	247
ejaculation	247
eject	23
ejection	247
ekman	77
el	84
ela	77
elaborate	183
elaborated	183
elaborately	167
elaboration	247
elam	77
elan	85
eland	69
elapse	23
elapsed	23
elastic	247
elasticity	247
elastomer	231
elate	23
elated	183
elater	197
elating	183
elation	247
elbe	76
elbow	85
elbowing	213
elder	85
elderly	213
eldest	85
eldorado	199
eldritch	21
elect	87
elected	183
election	247
electioneer	183
electioneering	247
elective	247
electoral	183
electorate	247
electra	207
electric	247
electrical	183
electrically	167
electrician	231
electricity	247
electrification	247
electrify	183
electrifying	183
electrocardiogram	231
electrochemical	183
electrocute	183
electrocution	247
electrode	231
electrolysis	247
electrolytic	247
electromagnet	231
electromagnetic	183
electromagnetism	247
electromechanical	167
electron	231
electronic	183
electronically	167
electronics	247
electrophoresis	247
electroplate	247
electroshock	231
electrostatic	183
elegance	245
elegant	181
elegantly	165
elegy	213
element	245
elemental	183
elementary	183
elements	245
elephant	229
elephantiasis	231
elephantine	183
elevate	181
elevated	245
elevation	247
elevator	245
eleven	231
eleventh	231
elf	68
elfin	5
elfish	5
elgar	77
elia	207
elicit	183
elicited	183
eligibility	247
eligible	181
elijah	207
eliminate	183
elimination	247
eliot	205
elisa	207
elite	87
elitism	245
elitist	247
elixir	199
elizabeth	255
elizabethan	255
elk	68
ell	68
ellington	237
ellipse	87
ellipsoid	247
elliptical	183
ellison	237
ellsworth	77
elm	68
elmwood	69
elocution	247
elongate	183
elongated	183
elongation	247
elope	23
eloquence	245
eloquent	181
eloquently	165
elsewhere	5
elucidate	183
elucidative	183
elude	23
eluding	247
elusive	183
elusiveness	247
elves	68
elvis	77
elysium	255
em	68
emaciate	183
emaciated	183
email	87
emanate	181
emanation	247
emancipate	183
emancipated	183
emancipation	247
emasculate	183
emasculated	183
embalm	23
embankment	247
embargo	215
embark	23
embarkation	247
embarrass	183
embarrassed	183
embarrassing	183
embarrassingly	167
embarrassment	247
embassy	197
embattle	167
embattled	167
embayment	231
embed	23
embedded	183
embellish	183
embellishment	247
ember	85
embezzle	183
embezzled	183
embezzlement	247
embezzler	247
embitter	151
emblazon	183
emblem	85
emblematic	183
embodied	183
embodiment	247
embody	151
embolden	183
emboldened	183
embolism	245
emboss	23
embossed	23
embrace	87
embracing	247
embroider	151
embroiderer	215
embroidery	215
embroil	23
embroiled	23
embryo	213
embryology	247
embryonic	183
emcee	85
emerald	69
emerge	23
emergence	247
emergency	247
emergent	183
emerging	183
emeritus	231
emerson	237
emery	197
emetic	247
emigrant	245
emigrate	181
emigration	247
emigre	213
emile	79
emilia	207
eminence	245
eminent	181
eminently	165
emir	71
emirate	197
emissary	229
emission	247
emit	23
emitter	215
emmer	69
emmet	69
emmy	77
emoticon	231
emotion	247
emotional	183
emotionalism	247
emotionally	167
emotive	183
empanel	183
empathetic	183
empathize	181
empathy	213
emperor	213
emphasis	245
emphasize	181
emphasized	181
emphasizing	245
emphatic	183
emphatically	167
emphysema	247
empire	213
empirical	183
empirically	167
empiricism	247
empiricist	247
emplacement	247
employ	87
employable	231
employed	23
employee	215
employer	215
employment	247
emporium	231
empower	151
empowered	151
empowerment	247
empress	69
emptiness	245
emptor	85
empty	85
emptying	213
emu	69
emulate	181
emulation	247
emulsifier	247
emulsion	247
en	68
enable	167
enabling	167
enact	23
enactment	247
enamel	247
enamor	151
enamored	183
encamp	23
encampment	247
encapsulate	183
encase	23
encased	23
encephalitis	231
encephalopathy	231
enchant	23
enchanted	183
enchanter	215
enchanting	183
enchantment	247
enchilada	231
encircle	183
encircled	183
encirclement	247
encircling	183
enclave	69
enclose	23
enclosed	23
enclosing	247
enclosure	215
encode	23
encoding	247
encompass	183
encompassing	183
encore	85
encounter	215
encourage	151
encouraged	151
encouragement	247
encouraging	183
encroach	23
encroaching	183
encroachment	247
encrust	23
encrusted	183
encrypt	23
encryption	247
encumber	151
encumbered	183
encyclical	231
encyclopaedia	231
encyclopedia	231
encyclopedic	167
encyclopedist	247
end	84
endanger	151
endangered	183
endangerment	247
endear	23
endearing	183
endearment	247
endeavor	215
endeavour	215
ended	21
endemic	247
endgame	69
endicott	237
ending	85
endive	69
endless	21
endlessly	133
endocrine	245
endocrinologist	247
endocrinology	247
endometrial	183
endometriosis	231
endorphin	231
endorse	23
endorsement	247
endorser	215
endoscopic	183
endosperm	229
endothermic	167
endow	23
endowed	23
endowment	247
endpoint	85
endurance	213
endure	23
enduring	183
enema	197
enemy	197
energetic	183
energetically	167
energize	181
energizer	245
energizing	245
energy	213
enfeeble	183
enfold	23
enforce	23
enforceable	167
enforced	23
enforcement	247
enforcer	215
enfranchise	183
enfranchised	183
engage	23
engaged	23
engagement	247
engaging	183
engels	77
engender	151
engine	85
engineer	245
engineering	245
england	93
english	93
englishman	237
englishwoman	237
engram	69
engrave	23
engraved	23
engraver	215
engraving	247
engross	23
engrossed	23
engrossing	183
engrossment	247
engulf	23
enhance	23
enhanced	23
enhancement	247
enhancer	215
enid	77
enigma	215
enigmatic	183
enjoin	23
enjoining	247
enjoy	23
enjoyable	183
enjoyably	135
enjoyment	247
enlarge	23
enlarged	23
enlargement	247
enlarger	215
enlighten	183
enlightened	247
enlightening	183
enlightenment	247
enlist	23
enlistee	215
enlisting	247
enlistment	247
enliven	183
enlivened	183
enlivening	183
enmesh	23
enmeshed	23
enmity	213
ennoble	183
ennobling	183
ennui	215
enormity	247
enormous	183
enormously	167
enough	87
enquire	151
enquirer	215
enrage	23
enraged	23
enrapture	151
enraptured	183
enrich	23
enrichment	247
enroll	23
enrollee	215
enrollment	247
ensconce	7
ensemble	231
enshrine	23
enshroud	23
ensign	69
enslave	23
enslavement	247
ensnare	23
ensnarl	23
ensue	23
ensuing	149
ensure	23
entail	87
entangle	183
entangled	183
entanglement	247
entebbe	207
enter	21
entering	213
enterprise	245
enterprising	181
entertain	183
entertained	183
entertainer	247
entertaining	183
entertainment	247
enthral	23
enthralled	23
enthuse	7
enthusiasm	247
enthusiast	247
enthusiastic	183
enthusiastically	167
entice	23
enticement	247
enticing	183
entire	215
entirely	135
entirety	215
entitle	183
entitled	183
entitlement	247
entity	197
entomb	23
entombment	247
entomologist	247
entomology	247
entourage	231
entrails	69
entrance	85
entranced	23
entrant	85
entrap	23
entrapment	247
entreaty	215
entree	85
entrench	23
entrenched	23
entrenchment	247
entrepreneur	247
entrepreneurial	183
entropy	197
entrust	23
entry	85
entryway	213
entwine	23
enumerate	183
enumeration	247
enunciate	183
envelop	183
envelope	229
enveloping	183
enviable	165
envious	149
enviously	133
environment	247
environmental	183
environmentalism	247
environmentalist	247
environmentally	167
environs	247
envisage	183
envision	183
envisioned	183
envisioning	247
envoy	69
envy	85
enzymatic	183
enzyme	85
eocene	205
eohippus	231
eon	85
eos	77
ephedrine	231
ephemeral	247
epic	85
epicenter	229
epicure	245
epicurean	247
epidemic	247
epidemiological	183
epidemiologist	247
epidemiology	247
epidermal	183
epidermis	247
epidural	231
epigram	245
epigrammatic	183
epilepsy	245
epileptic	247
epilogue	229
epiphany	231
episcopal	183
episcopalian	239
episode	229
episodic	167
episteme	245
epistemology	247
epistle	247
epistolary	183
epitaph	229
epithelial	183
epithet	229
epitome	247
epitomize	183
epitope	229
epoch	85
epochal	181
epoxy	215
eprom	77
epsilon	229
epstein	77
equable	181
equal	85
equality	247
equalization	247
equalize	181
equalizer	245
equally	133
equanimity	247
equate	23
equating	247
equation	247
equator	215
equatorial	247
equestrian	247
equiangular	167
equilibrium	247
equine	85
equinox	245
equip	23
equipment	247
equipped	23
equipping	247
equitable	181
equitably	165
equitation	247
equity	213
equivalence	247
equivalent	247
equivocal	183
equivocate	183
equivocation	247
er	78
era	85
eradicable	167
eradicate	183
eradication	247
erasable	167
erase	23
eraser	215
erasmus	255
erect	23
erecting	247
erection	247
ergo	5
ergonomic	183
ergonomics	247
ergot	85
ergotism	229
erica	197
erie	77
erin	77
eritrea	223
eritrean	255
ermine	69
erne	68
ernst	76
erode	23
eroded	183
eroding	247
eros	85
erosion	247
erosive	183
erotic	247
erotica	247
eroticism	247
err	20
errand	69
errant	21
erratic	183
erratically	167
erring	21
erroneous	183
erroneously	167
error	85
ersatz	69
erstwhile	5
erudite	181
erudition	247
erupt	23
eruption	247
eruptive	183
erving	77
erythropoietin	231
es	76
esau	77
escalate	181
escalation	247
escalator	229
escapade	245
escape	87
escaped	23
escapee	215
escapement	231
escapism	247
escarpment	231
eschatological	183
eschew	23
escort	87
escrow	71
escudo	199
esker	69
eskimo	205
esophagus	247
esoteric	167
espalier	199
espana	207
especial	183
especially	135
esperanto	207
espionage	229
esplanade	231
espouse	23
espresso	199
esprit	71
espy	21
esquire	69
essay	87
essayist	213
essen	77
essence	85
essential	247
essentially	167
essex	77
est	79
establish	183
established	183
establishment	247
estate	71
esteem	87
esteemed	23
ester	85
esther	77
esthetic	247
esthetically	167
esthetics	247
estimable	181
estimate	245
estimation	247
estimator	247
estonia	223
estonian	255
estrange	23
estranged	23
estrangement	247
estrogen	245
estrous	21
estrus	85
estuary	213
etcetera	197
etch	20
etched	20
etching	85
eternal	183
eternally	167
eternity	247
ethane	69
ethanol	229
ethelbert	237
ethene	69
ether	85
ethereal	183
ethernet	229
ethic	69
ethical	181
ethically	165
ethicist	245
ethics	85
ethiopia	223
ethiopian	255
ethnic	85
ethnical	181
ethnically	133
ethnicity	247
ethnocentric	167
ethnocentrism	231
ethnographic	183
ethnology	247
ethnos	69
ethology	247
ethos	69
ethyl	69
ethylene	229
etiology	247
etiquette	229
etna	69
etruscan	239
etymological	183
etymology	247
eucalyptus	227
eucharist	249
euchre	65
euclid	121
eugene	107
eugenia	235
eugenic	179
eugenics	243
euler	77
eulogize	177
eulogy	241
eunuch	113
euphemism	241
euphemistic	179
euphemistically	163
euphony	241
euphoria	243
euphoric	179
euphory	241
euphrates	235
eurasia	251
eurasian	251
eureka	235
euro	65
eurodollar	233
europa	235
europe	121
european	251
europium	227
euthanasia	227
ev	76
evacuate	183
evacuation	247
evacuee	199
evade	23
evaluate	183
evaluation	247
evanescence	247
evanescent	183
evangelical	183
evangelism	247
evangelist	247
evangelistic	183
evangelize	183
evans	77
evansville	237
evaporate	183
evaporated	183
evaporation	247
evasion	247
evasive	183
eve	68
even	85
evenhanded	165
evenhandedly	165
evening	85
evenly	133
evenness	245
event	87
eventful	183
eventual	167
eventuality	247
eventually	167
ever	5
everest	205
everglades	237
evergreen	229
everlasting	247
evermore	165
evers	77
evert	87
every	133
everyday	149
everyman	229
everyplace	165
everywhere	165
evict	23
eviction	247
evidence	245
evidenced	181
evident	181
evidentiary	183
evidently	165
evil	85
evildoer	213
evince	23
eviscerate	183
evocation	247
evocative	183
evoke	23
evoked	23
evolution	247
evolutionary	183
evolve	23
ewe	64
ewer	65
ex	84
exabyte	229
exacerbate	183
exacerbating	183
exacerbation	247
exact	23
exacting	183
exaction	247
exactitude	247
exactly	135
exaggerate	183
exaggerated	183
exaggeration	247
exalt	23
exalted	183
exalting	183
exam	87
examination	247
examine	183
examiner	247
example	247
exasperate	183
exasperated	183
exasperating	183
exasperation	247
excalibur	239
excavate	181
excavation	247
excavator	245
exceed	23
exceeding	183
exceedingly	167
excel	23
excellence	245
excellency	213
excellent	181
excellently	165
excelsior	199
except	23
exception	247
exceptional	183
exceptionally	167
excerpt	85
excess	85
excessive	183
excessively	167
exchange	87
exchangeable	183
exchanged	23
exchanger	215
exchequer	197
excise	87
excision	247
excitable	183
excitation	247
excite	23
excited	183
excitedly	167
excitement	247
exciting	183
exclaim	23
exclaiming	247
exclamation	247
exclude	23
exclusion	247
exclusive	247
exclusively	167
excommunicate	183
excommunication	247
excoriate	183
excoriation	247
excrement	229
excrete	23
excretion	247
excretory	181
excruciating	183
excruciatingly	167
exculpate	183
exculpatory	183
excursion	247
excusable	167
excuse	87
excused	23
exec	79
execrable	183
execute	181
executed	181
executing	245
execution	247
executioner	247
executive	247
executor	247
exemplar	247
exemplary	151
exemplify	183
exemplifying	183
exempt	23
exemption	247
exercise	245
exerciser	245
exercising	245
exert	23
exertion	247
exfoliate	183
exfoliation	247
exhalation	247
exhale	23
exhaust	87
exhausted	183
exhausting	183
exhaustion	247
exhaustive	183
exhaustively	167
exhibit	247
exhibition	247
exhibitionist	247
exhibitor	247
exhilarate	183
exhilarated	183
exhilarating	183
exhilaration	247
exhort	23
exhortation	247
exhumation	247
exhume	23
exigency	247
exigent	181
exile	85
exist	23
existence	247
existent	183
existential	183
existing	183
exit	85
exocet	237
exodus	229
exogenous	183
exon	71
exonerate	183
exonerated	183
exoneration	247
exorbitant	183
exorcist	245
exoskeleton	231
exothermic	183
exotic	183
expand	23
expandable	183
expanded	183
expanse	87
expansion	247
expansionism	231
expansionist	167
expansive	183
expatriate	247
expatriation	247
expect	23
expectancy	247
expectant	183
expectation	247
expected	183
expectorant	231
expedience	247
expediency	247
expedient	247
expedite	165
expedition	247
expeditionary	183
expeditious	183
expeditiously	167
expel	23
expelling	247
expend	23
expendable	167
expending	247
expenditure	247
expense	87
expensive	183
expensively	167
experience	247
experienced	183
experiential	183
experiment	247
experimental	167
experimentally	167
experimentation	247
experimenter	247
expert	85
expertise	247
expertly	133
expiate	149
expiration	247
expiratory	183
expire	23
expired	23
expiry	215
explain	23
explainable	167
explanation	247
explanatory	183
expletive	245
explicable	167
explicate	181
explication	247
explicit	183
explicitly	167
explode	23
exploded	183
exploit	85
exploitation	247
exploitative	183
exploited	181
exploitive	183
exploration	247
exploratory	183
explore	23
explorer	215
explosion	247
explosive	247
explosively	167
expo	69
exponent	245
exponential	247
exponentially	167
export	85
exportable	167
exporter	215
exporting	247
expose	87
exposed	23
exposition	247
exposure	215
expound	23
expounding	247
express	87
expressed	23
expression	247
expressionism	247
expressionist	247
expressionistic	183
expressionless	183
expressive	183
expressly	135
expressway	199
expropriate	183
expropriation	247
expulsion	247
expunge	23
exquisite	181
exquisitely	167
extant	5
extend	23
extendable	183
extended	183
extendible	183
extension	247
extensive	183
extensively	167
extent	87
extenuate	183
extenuating	183
exterior	199
exterminate	183
exterminated	183
extermination	247
exterminator	247
external	247
externally	167
extinct	7
extinction	247
extinguish	183
extinguished	183
extinguisher	247
extinguishing	247
extirpate	181
extol	23
extort	23
extortion	247
extortionate	183
extortionist	247
extra	85
extract	87
extraction	247
extracurricular	183
extradite	181
extradition	247
extragalactic	167
extralegal	167
extramarital	183
extraneous	183
extraordinaire	167
extraordinarily	167
extraordinary	183
extrapolate	183
extrapolation	247
extrasensory	167
extraterrestrial	247
extraterritorial	167
extravagance	247
extravagant	183
extravagantly	167
extravaganza	231
extreme	87
extremely	135
extremism	247
extremist	247
extremity	247
extricable	167
extricate	181
extrication	247
extrinsic	167
extrovert	245
extroverted	181
extrude	23
extrusion	247
exuberance	247
exuberant	183
exude	23
exult	23
exultant	183
exultantly	167
exulting	183
eye	84
eyeball	85
eyebrow	69
eyed	20
eyedrop	69
eyeglass	69
eyeglasses	229
eyelash	85
eyeless	21
eyelet	85
eyelid	85
eyelike	5
eyeliner	197
eyepiece	69
eyes	84
eyeshade	69
eyesight	85
eyesore	69
eyespot	69
eyestrain	69
eyewitness	245
eyre	76
eyrie	69
ezekiel	237
ezra	77
f	68
fab	0
faberge	105
fabian	225
fable	113
fabled	49
fabric	97
fabricate	177
fabricated	177
fabrication	243
fabricator	241
fabulous	177
fabulously	161
facade	99
face	80
faced	16
faceless	33
facelift	113
facer	65
facet	97
faceted	161
facetious	179
facetiously	163
facial	113
facile	49
facilitate	179
facilitation	243
facilitator	243
facility	243
facing	113
facsimile	243
fact	64
faction	113
factitious	163
factor	81
factoring	241
factory	193
factual	177
factually	161
facultative	161
faculty	241
fad	80
faddish	49
fade	80
faded	49
fading	113
fae	72
fag	80
faggot	97
fagin	105
fahd	72
fahrenheit	233
fail	16
failing	113
failure	81
fain	16
faint	80
fainthearted	177
faintly	1
faintness	113
fair	80
fairbanks	105
fairground	97
fairly	1
fairness	113
fairway	65
fairy	65
fairyland	225
fairytale	225
faisal	105
faith	80
faithful	113
faithfully	161
fake	80
faker	81
falafel	227
falanga	227
falco	73
falcon	113
falconer	241
falconry	241
falkner	73
fall	80
falla	73
fallacious	179
fallacy	241
fallback	113
fallen	49
faller	81
fallibility	243
fallible	177
falling	49
falloff	113
fallout	97
fallow	81
falls	80
false	16
falsehood	113
falsely	1
falsetto	243
falsification	243
falsify	177
falsifying	241
falsity	241
falstaff	121
falter	81
faltering	241
fame	80
famed	16
familial	179
familiar	243
familiarity	243
familiarize	179
familiarized	179
family	241
famine	97
famous	49
famously	161
fan	80
fanatic	243
fanatical	179
fanatically	163
fanaticism	243
fancied	49
fancier	209
fanciful	161
fancy	81
fandango	227
fanfare	113
fang	64
fanlike	33
fanned	16
fanny	81
fantail	97
fantasia	227
fantasize	177
fantastic	179
fantastically	163
fantasy	241
fao	72
far	80
faraday	233
faraway	177
farce	80
farcical	177
fare	80
farewell	115
farfetched	49
